0.341741313,0.100257075,0.819823195,-0.972401074,-0.32246955,-0.538699444,-1.632638993,0.251218292,1.028567728,0.71404111,0.236457433,-0.833790093,-0.3927609,-0.512609431,-0.299259498,0.186899741,-0.325853664,-1.122567209,1.274087901,-0.373928678,0.943376677,-0.673253872,-0.990296846,1.070250462,-0.203477638,-0.196788649,-0.335916199,0.588480225,0.102928352,0.121214774,0.224263643,-0.83140856,-0.585023152,-0.50996251,0.92058224,0.465431666,0.622022839,-0.020256448,-0.43673889,-1.05901762,-0.908508466,0.397370097,-0.164458809,1.15711872,-0.332177601,0.424624905,-0.11225549,0.561820841,-0.690841075,0.401043725,-0.695501024,0.61739233,-0.673707976,-0.803982381,1.205833885,-0.475001462,0.191356824,0.600503846,0.208839092,-0.21533145,0.032375077,0.090849704,0.940889512,0.726211648,0.063778467
-0.735072752,0.047373634,-1.531365472,0.784182382,3.628053799,0.24346648,-2.913935609,-0.582346297,-0.574564735,-1.671307256,-0.258914102,0.831236042,0.156413995,2.178026733,-0.672455826,-0.592913852,1.797331455,2.461334924,-0.698836502,-0.752168439,-1.553061443,1.994855493,0.025878208,0.919194014,-4.393161743,-2.160540276,-1.625110672,-1.616586308,-1.73283573,-0.095937574,-0.923494341,0.797669114,1.203385478,0.245833066,-1.836360912,-1.575311505,-0.611174599,-0.055333819,1.091263164,0.703928064,-1.063178042,-0.443201442,0.627273111,0.718860321,1.149610878,-0.536817286,-0.463824015,0.776822144,0.494732999,-1.819265782,1.111796939,-0.622746926,0.75353691,0.471431511,0.256558451,-0.157146765,-0.726993028,1.188881485,-1.05000527,1.504464262,-0.954099221,-0.42460577,0.842952827,-1.752867468,2.421822075
-0.474277651,-3.59228546,0.106078092,0.985563567,2.357617324,-1.395307915,-2.423816664,-4.883009821,-1.815725348,-2.749577967,0.115123809,-2.053611831,-0.214120417,1.48270966,1.1889629,-0.654046241,0.945965807,2.214712535,-1.431480491,-1.255092613,-1.044694949,1.005101428,1.043888383,2.560438273,1.913721446,1.212931745,-0.790395148,-1.288919873,-0.731655675,0.615076599,-0.771436642,2.651338941,-2.474575434,7.851061592,-0.839149882,-0.864925385,0.306894402,3.333360619,0.564449972,-0.311284502,-2.148369797,0.925000435,6.488682503,0.33651179,1.263911586,1.293467717,1.370708504,-5.38494375,-1.028229614,1.701649006,-0.116007261,-1.668720464,-2.294962302,1.790766294,0.607530468,0.26934708,0.053754814,0.379080419,-1.161262195,-0.198624751,-3.792001599,-0.372562069,0.628189771,-3.175540435,1.915733535
-0.492311674,1.856095595,1.919482284,1.130009364,2.368936642,0.403369514,-0.018019003,-0.128065673,-0.671394539,-2.153421815,-0.864802294,1.607326914,1.05159221,2.764161108,-0.194681933,-0.098492081,2.287425563,0.907843369,-0.768274308,-0.750039778,-1.899312587,-1.518592093,0.991042311,-1.530653998,1.641363642,-1.996116958,0.689182666,2.673564816,-0.569353596,0.518406132,-1.031837495,1.938785129,-2.26759623,-0.569484983,-0.316329974,1.03751814,0.92990336,-0.202778108,1.223990368,0.59821233,-0.757351483,-0.563235228,-0.296323358,-0.677573829,-0.08729787,-0.547949697,1.46821143,0.776732965,0.431109879,2.146301641,1.0900972,-0.04446101,0.404971598,1.955771938,1.666506531,-0.731973635,-0.579169632,-0.652548014,-1.364496811,-0.508068357,-0.805235746,-0.036689461,-0.861566812,-2.730949407,2.262637002
0.337722554,0.06749228,0.384170747,-1.119024484,0.018450856,-1.151169939,0.892662453,0.162110788,1.281037971,1.101400672,-0.153072996,-1.301386548,0.947773708,-0.624199233,0.88383327,1.402581434,0.573543032,0.632813017,-0.876730223,-1.304988045,0.05768494,-0.030299934,-0.794194012,-0.681865591,0.787284116,-0.330795661,-0.371291723,0.114553781,0.558327209,0.844866435,-0.866842943,-0.932077233,0.628044491,-0.095087493,0.664169691,-0.744288451,0.514053712,-0.398847786,-0.931500422,0.692441752,-1.071219482,0.679724493,-0.303304176,-0.422431565,0.261347528,0.668235508,0.439732783,0.546716356,0.936940864,0.801988531,0.130596185,-0.190561704,0.289921318,-1.551929508,1.189055828,0.125719711,0.321435995,0.603133416,0.862577586,0.202556677,-1.16826797,0.147926641,0.610922683,1.025213501,0.758262154
-0.335758299,1.371384974,0.358855857,-1.647215913,1.273966761,-1.495705856,-0.852069227,0.478547307,0.780135843,-0.01218325,1.029355131,0.533765928,2.341724927,0.707805062,-2.053501217,-0.847965321,0.557393039,2.943470638,1.377066232,2.061986292,0.698583204,0.316319148,-0.042396261,3.224386259,0.73987061,0.877127947,-1.822526409,1.73525327,-0.47825498,0.06347234,1.694286292,-0.850425415,-1.066170093,0.319705872,0.516593099,0.896536166,0.106041116,-0.503818754,-1.763368149,-0.96121773,2.106810795,-0.34129202,0.102337075,1.251695864,1.932031088,0.289980293,-0.651455752,1.260107969,0.345275654,0.24983733,0.26626211,-2.785683147,-0.125496342,0.747345086,0.442947753,1.913321494,-0.529771394,-0.492284535,-0.965014027,-0.268301894,1.532062702,-3.090350627,-0.384340783,-2.574126557,-0.830524167
0.963122622,-0.796281909,-1.320422348,-1.4982271,1.530686777,-1.024293458,1.548818163,-2.505571098,0.731331103,-2.079427974,-1.017626359,-0.733534067,0.839771177,-0.30240266,0.848712936,0.743482854,0.777127026,1.912277921,0.191019808,-0.527413344,-0.997236426,0.717779494,-0.415601022,-0.839526896,-0.844210121,-1.224114467,-0.709843661,-0.703263997,-1.048396338,0.216425366,-1.242004059,1.370878921,0.142021162,3.021729208,0.998076016,-0.436184818,1.063282803,-2.084895148,-1.142976957,2.647013194,0.931197985,-5.666746561,-1.231383209,0.256758812,1.268720535,-3.380933456,-0.320733341,-1.81806765,-0.548208046,2.097164007,1.619358382,-0.384026408,-1.045653119,1.318389005,1.039692058,-0.157914784,1.585045294,-1.313760503,1.187499344,0.248680407,0.255565467,-0.092170551,-0.04242825,1.562015085,-1.021124593
-0.438745128,1.534018601,-0.416363496,-2.402000235,1.830043734,-2.253863728,-3.392238086,0.616510913,-2.619910071,1.222510366,-1.081023074,3.061488181,-2.456862157,1.311548541,1.079334338,-0.465157923,1.492699234,2.50545633,0.694259532,-0.049791041,0.454639401,0.117546007,-0.362561462,2.430650422,-0.411823077,-0.960450363,2.170847795,0.447141993,0.054215765,-0.049080401,-1.194998673,-0.581240175,0.208901032,3.798046689,0.950003367,0.251251388,1.540764933,-2.169650178,-1.649762029,-0.887345966,1.316364771,0.267663104,-0.937442149,-1.066330697,-0.416975906,-1.009332627,-0.302417088,-2.653640988,-0.472599543,1.596203933,0.731435982,0.636727782,0.578910865,1.328750242,1.483054935,4.06587986,1.57927677,0.520685541,-0.697471079,-0.398749366,1.758027979,-0.359751473,-2.665565735,1.889880864,-2.047468842
-0.778414985,1.639719637,0.014220097,-2.020957735,-0.586139477,-1.148055571,0.862055727,-0.942061981,0.878210282,0.615210433,-0.775013587,-0.027281584,1.449158539,-1.162399215,0.18715705,0.245500018,1.560848273,-1.117753247,-1.982664494,-0.765886474,-0.371980966,-0.717902532,-1.077880884,-1.222451249,-1.126651573,0.226421852,-0.702456479,0.177477113,0.321930777,0.367365741,1.758977322,0.234053932,-0.642743761,-0.425580921,-2.181619501,0.886178156,3.333011015,0.456213502,-1.623774492,0.170733439,-0.513089986,-0.53066954,0.385625465,1.202686555,-0.310211213,-1.518011942,-0.229929877,0.669719264,0.551607185,0.340411937,-1.010452081,0.572266175,-1.612013269,0.423534049,4.462916732,0.952153492,0.270058071,0.347457913,0.12083696,1.180560259,0.103972947,0.407959065,0.768477398,1.877608857,-0.545949229
-0.079275843,0.302851375,-0.407699236,2.728283686,-1.299101162,-0.122452736,0.839860885,0.679273288,-3.047428908,-2.353403891,0.143252981,0.506729178,-0.728212734,-0.531284106,1.679741593,-0.018902491,2.823414521,-1.721262841,2.294615713,-1.719241926,-3.580711288,-0.320274701,2.337065865,-0.675774111,-0.247656828,2.672454654,-0.141061649,-0.427532359,-1.211441827,0.192567941,-2.849743406,-1.297081487,-0.538297511,0.731357496,-1.337762974,-0.767186126,1.443970103,1.796659362,3.09158396,1.632500483,1.402357378,0.259575097,0.858311133,-0.698154251,-1.502969303,0.197715323,0.437708802,1.076778696,-0.275952715,0.876619688,1.090798231,-0.698893305,0.560524704,-0.230308441,-0.176007411,-0.3361534,-0.218138202,-0.350967816,0.783660655,0.035969235,2.490396875,1.404317284,-1.408709328,0.882531377,-1.589983065
