-0.277518081,1.003913161,-0.197773081,-0.225337756,-0.183844404,-0.418228576,-0.094493327,-0.43888598,-0.628189893,0.277511018,-0.238396045,-0.206857807,-0.552908368,-0.018205032,-0.204762423,-1.598939684,0.621261871,0.567121888,1.107281184,-0.512339415,0.486187003,-0.152632809,0.540812947,-0.527519182,-0.48022933,0.265085149,-0.93987042,0.765778119,-0.805509081,0.283683832,-0.584715543,1.31440776,1.704219584,-0.740217208,0.362625207,0.408833477,-0.186687218,-0.199812937,0.029681688,-0.134661539,-0.427405868,0.33826902,-0.179458804,-0.43208201,-0.081579131,-0.258574225,-0.665118634,1.050658874,-0.881540765,0.433359662,-0.378078385,0.367955513,0.923973047,0.158620124,0.592405684,-0.089599926,0.641435135,-0.955093353,-0.126629274,0.396755695,0.032637467,-0.546954688,-0.298724385,0.550663835,-0.166462374,-0.555575122,-0.347042102,-0.925322868,-0.070761717,-1.429790921,-0.886582811,-0.51062833,0.627468802,0.311301657,0.231137667,0.055878332,-1.24131945,0.313812182,0.2749955,-0.533343779,-0.467318004,-0.070521853,-0.756360148,-0.780366902,0.078511322,-0.295618189,-0.246085128,-1.223677095,0.043747075,0.977234789,-0.294241458,-0.245074748,-0.743038983,0.472343885,0.331331233,0.611454144,-0.790630534,-0.993259409,-0.05296073,0.759917837,-0.053091424,-0.813474233,0.164439989,-0.29708198,-0.482649592,-0.584921952,0.02065266,0.506678315,0.181122121,0.063354748,-0.187073207,0.740496737,0.237323082,-0.341321246,0.766709446,-0.470210388,0.359706315,-0.88762288,0.365546017,0.605008334,0.02287788,-0.185248056,1.033746541,-0.071304352,-0.684197543,-0.002123852,1.030187399,1.044546384,0.853751907
0.260291245,1.845920731,0.459333078,-1.240912176,-0.133157407,-0.346860752,0.730466605,-0.440941454,-0.267440912,0.654927227,-0.636118555,0.100918913,-0.031278494,-0.052163872,-0.580314792,-0.379302252,0.431378001,-0.165094684,-0.409234291,0.394389727,0.446781712,-0.201377919,-0.294821638,-0.875641787,0.457580296,-1.068677061,-0.890288666,1.351224569,-0.440541464,0.561804814,-0.229773197,-1.058508579,-0.310281432,-0.149640463,-0.120160631,0.935485546,-0.213589191,-0.539932083,-0.062047583,-0.398554717,-0.406440412,-0.290778279,-0.607199457,0.044413187,0.273065392,0.475572144,-0.324170128,0.17683668,-0.474139442,0.614486416,-0.454116542,0.136312564,0.301583793,-0.656309659,-0.158753076,-0.555848595,0.218791306,-0.299688793,-0.235975351,-0.483933467,-0.359860945,0.17562233,-0.414728942,-0.150653723,0.271475636,0.280728404,-0.586534358,0.179444082,0.250887157,0.690428474,0.848822599,-0.2076468,-0.282953921,0.0275516,-0.010683758,-0.179034729,-0.287271089,-0.139620166,0.374820148,0.053464558,-0.696307231,-1.201062626,-0.427725356,0.333631798,0.194196061,0.527953755,0.105789205,-0.977347427,-0.273342396,0.186997854,-0.785225547,-0.477928686,0.155811566,-0.392469517,0.902286041,0.47374742,0.021601484,-0.527939329,0.378620065,0.50033788,0.026428215,-0.586680782,0.544501722,0.523348794,-0.122634956,0.401967185,-0.102588964,-0.078327928,0.686430612,0.452324158,-0.096379765,0.581426192,-0.178786885,0.705520488,-0.038361226,-0.695653131,0.002882367,-0.299564652,-1.060986106,-0.034365331,0.889245267,-0.197555942,-0.200796381,0.737550639,-0.540827519,-0.108824148,-0.313220988,0.310888671,0.271968468
0.1394089,0.650427423,-0.411014118,0.003892159,-0.748452468,0.09045738,0.193134789,-0.29936919,0.835724965,0.271220859,-0.549611817,-1.374094172,0.35816617,0.316341174,-0.407817321,1.575527572,-0.646931939,0.152808033,-0.033813561,-0.143992427,0.298458562,-0.004155932,0.152684887,0.523757323,0.145863194,0.952133678,-0.220882745,0.70789648,-0.922095272,0.923861753,0.797091272,-0.709268422,0.725130245,-0.290011464,0.428900853,0.201646709,0.759344274,-0.559917282,-0.336310185,0.259797956,-0.813307099,-0.67825979,-0.027880656,-0.320835966,-0.275125965,-0.687658648,-0.002021273,0.728584548,-0.177171873,0.8275435,-0.476435733,-0.118579764,0.165765089,-0.691610909,0.819789962,1.007918932,-0.634893917,-0.288568178,0.629083365,-0.76769351,-0.689052977,-0.535477371,-0.061206933,-0.567012971,-0.198794776,-0.245652816,-0.882695361,0.433128152,-1.396437874,0.243447616,-0.140080514,0.098096295,-0.202575412,1.50245264,0.29981151,0.331381717,-0.65855519,0.001677497,0.593289743,0.590538432,0.259167563,0.240824363,1.626973008,-1.098869082,-0.021911767,-0.001920439,-0.199658899,0.020797148,-0.617090346,0.357701315,0.921894688,-0.449337095,0.166042019,0.105579303,-0.284728203,0.116316825,0.184430145,-0.225691125,-0.609155117,-0.517717016,0.398669367,0.73434414,-0.259227081,0.45670471,1.233713089,-0.59929009,0.686627407,0.836262819,1.292288444,-0.697862807,-0.358815346,-0.420573443,0.574897012,-0.164801587,0.228234447,0.278631222,-0.550575929,0.170180841,-0.019831245,-0.402800389,0.429327609,-0.196602441,-0.511044573,-0.970522811,0.204376151,1.433686919,0.116323314,-0.555445966,0.191065627
-0.478760152,1.303102353,-0.534312922,-0.163254036,-0.072197105,0.99167038,-0.179730201,0.085364899,-0.506665951,0.423477588,-0.328863275,0.89199176,-0.286284142,0.43227347,-0.860990971,0.282504435,-0.127373413,0.109118354,0.738621761,-0.096634177,0.127001844,-0.138508377,0.060133888,0.143631678,0.024563116,0.531784524,-0.351649987,0.484183685,0.612715478,-0.24755235,-1.063329213,0.50626588,-0.908338953,0.47793656,0.17158484,-0.177777249,-0.461521787,-0.235476531,0.244283961,0.387615883,-0.865472257,0.427658877,-0.765328175,0.371095043,-0.466395579,0.175068003,0.929475889,-0.357411629,-1.408976721,0.778525283,0.950640191,-1.26847781,-0.069569241,-0.994039665,-0.25039154,0.268685717,-0.002859045,0.226820265,0.848414966,0.763883983,0.568582289,0.257514631,0.238431923,-0.304918722,-0.316867185,-0.948622088,1.260814644,-0.471559627,1.438662436,0.568127343,-0.265905161,-0.895461962,0.448196073,0.221929684,0.25592228,-0.363339533,-0.304668067,0.364519518,-0.103669075,0.132615373,-0.627412989,-0.107144037,-0.201253108,-1.520479068,-0.567518354,0.227160128,0.082070664,0.141343164,-0.192254162,-0.361842734,-0.407219549,-0.432536708,0.393785286,-0.502802916,-0.763240218,-0.163175487,-0.022617393,0.240621261,0.442127378,0.435247432,-1.189093302,-0.490915138,0.241677907,-0.519659964,1.146123494,-1.233265427,0.618635683,-0.465851282,0.135861507,-1.186510161,-0.446673979,0.205726659,-0.569784314,0.024902347,-0.903153058,-0.939141411,-0.335085403,0.571047657,0.32942827,0.628128902,-0.723819017,0.549706224,-0.524162577,-0.514798797,-0.079189809,-0.039027437,1.222458684,0.051106573,-0.003573797
-0.063543391,-1.0972993,-0.095293613,-0.453983452,-0.06325854,-0.112965539,0.155544872,-1.703760923,0.670527032,1.313831058,-0.076873941,-1.081185557,0.246336745,0.563805696,0.057402855,-0.028375754,-0.312920522,-0.108153762,0.737375603,-0.118047782,0.142617151,0.44190082,-0.089748973,1.852645937,-0.669578254,0.208342857,-0.432740893,-0.283114974,0.769002107,0.460272843,0.962366552,-0.600084957,1.444141,0.016988071,0.281738333,-0.057573334,-0.337296503,1.130433894,0.256582103,0.726978347,-0.946581237,-0.426777751,-0.148472696,0.80419433,0.050059117,0.126652229,-0.223974307,0.582761889,0.888420274,-0.291878237,-0.168375942,-1.764659928,0.651652242,-0.885376069,0.363740989,-0.045293556,-0.552320829,0.215406446,0.508851995,0.18794332,-0.598098672,-0.259703668,0.091609,-0.058042772,0.27097521,0.095267524,-0.717147238,0.120318202,-0.919007515,-0.263612813,-0.748292337,0.213956561,0.891025222,0.756848951,-0.998883909,0.652866434,-0.331850218,-0.40307424,0.330134215,0.166860924,-0.235441908,0.15157968,0.419498872,-0.243832376,-0.156049279,0.396180621,0.210298425,-0.978260929,-0.5247964,-0.069213073,1.250841704,-0.712157958,0.303323736,-1.470628804,-0.562220408,0.496275329,-0.282400729,-0.251573941,-0.307318568,-0.823221605,0.283767936,-0.31836415,-0.707291317,-0.313767025,1.200938788,-0.658962306,0.079516517,-0.056928697,-0.514114606,-1.894936106,0.521086911,-0.055459449,0.330271787,-0.103869202,-0.864766492,0.008946808,-0.56309215,-0.247445913,0.575647496,-0.151853372,-0.134834019,-0.190208956,-0.129425935,0.503523817,0.187042476,0.961284033,0.170113592,-0.255479164,0.06744114
-0.395055912,-0.0518429,-0.283860734,0.043765448,0.319400382,-0.31369553,0.883925336,-0.401834448,-0.020923854,-0.107422102,-0.902867248,0.570328534,-0.046457835,0.20899449,1.156867024,0.707781562,0.548313329,-0.443430861,0.690659577,-0.373495296,0.764008581,0.55662119,-1.155813365,0.280504316,-0.300247193,0.175505959,-0.355850339,-0.280302389,0.112268475,0.025729322,0.722456669,0.203790898,-0.209762166,0.515742914,-1.021099215,0.173034029,0.766801656,0.937558827,-0.172603314,0.454345609,1.256350943,0.564503695,1.875771858,-0.138222327,-0.127918721,-0.440556398,0.649431178,-0.535832474,-0.674608298,-1.34230783,-0.454874234,0.629602754,-0.522035082,0.911439153,-0.261796602,0.957757142,0.18309058,-0.192046385,0.462714524,-0.629570618,-0.219490461,0.671474219,-0.521186086,-0.08154493,-0.090390677,-0.013459405,-0.474320326,0.617767425,0.69849388,-0.188554001,0.168619275,0.332633896,-0.057998447,0.366878933,0.189831567,0.954349626,-0.337854395,0.329548377,-1.009774914,0.356897417,1.16904058,0.989785468,0.590157642,0.17870351,1.225409522,0.062784921,0.335176702,0.251944168,0.886592261,-0.632525645,0.94592358,-0.336954525,0.502789115,0.355919656,0.262720298,-1.095365607,-0.004534351,-0.296360082,0.391554631,0.193794961,-0.50109648,-0.671889185,-0.076728798,-0.185526613,0.089829742,0.313134471,-0.163621327,0.467500986,0.14008017,-0.278318222,0.497845436,-0.767155505,0.198909754,-1.330617303,0.418280182,-0.133084195,-0.146501962,-0.370521002,0.84879008,-0.189459024,0.06973194,-1.563679018,-0.342154492,-0.607012594,-0.084522967,0.548311336,-0.103233298,-0.546732185,0.273308169
0.681356402,0.397927666,0.391766761,0.531040418,-0.171457922,-0.169751334,0.109640952,0.277142184,-0.159044211,-0.906567665,-0.378825378,1.229237528,0.257883786,-0.416295779,0.3798184,0.572338824,0.874011447,0.324295701,-0.428527897,1.458738657,0.043907405,1.046653933,0.010893058,0.793448066,-0.618455613,0.107992684,0.017218133,-0.01619064,-0.119106614,1.135074792,-0.894982902,0.80082142,0.551462854,-0.459470981,-0.660393941,-0.350303257,-0.656380483,-0.519675974,-0.593208784,-0.775892291,-0.722741808,-0.938995074,-1.014137577,-1.399453301,0.639609071,1.034574499,-0.736490724,1.755961921,0.410744766,0.402818166,-1.07478536,1.590512596,0.606171753,0.55715449,-0.235007701,-0.250489059,0.420754455,0.270164674,-0.123319014,0.994968752,-0.100590663,-0.441258325,-0.047663862,-0.250913522,0.214537245,-0.150396459,-0.029942144,0.062816552,0.233811421,-0.265518304,-0.552830108,-1.25235244,-0.359943058,-0.51883109,1.471092196,-0.585261198,0.144003981,-0.230172618,-0.287762763,0.206083964,-0.569963482,1.533554821,-1.332410125,-0.268992535,-0.924744018,0.150089412,-0.595106268,-0.299699985,0.059759587,0.421927726,-0.951395014,-0.046293775,-0.323777605,-0.597229556,1.144100542,0.50389585,0.190067948,-0.958301166,-0.539617264,-0.133334895,0.879153845,-0.283581,0.081885816,0.292018145,0.629055542,0.823298047,-0.403340445,0.045698642,-0.300844368,0.695125814,0.021810663,-0.736476343,0.031197142,0.305115949,0.732981431,-0.491715836,1.499063735,-0.812769164,-0.270637778,-0.052353096,-0.121140576,0.132056484,-0.706417981,0.295664864,-0.531268479,-1.989141993,-0.771411985,0.882235292,-0.19643102
0.207877729,0.91425161,0.625884118,-0.931524242,0.557629546,0.308334076,0.648343195,0.188101828,-0.360239942,-0.070303889,-1.387807906,-0.74837508,0.175867548,-0.537117442,0.045264438,0.333052649,0.309755845,-1.083228117,0.419049139,1.213693212,-0.313727968,0.134707115,0.409060252,-0.003868624,0.824799645,-0.470443328,0.205399433,1.248757767,0.306954235,-0.608282388,-0.218277153,-0.802399475,-0.471329145,-0.060816057,0.111862754,0.619475963,-0.015652912,0.016709351,0.604307559,-0.598538565,-0.002573808,0.391891215,0.654661727,1.111782508,-0.974079365,0.360788174,-0.112390083,-0.962797438,0.118770283,1.208602564,0.165422937,-0.629854449,0.145321007,0.616215629,-0.46619827,0.499000625,0.389986151,1.110312553,0.677315276,0.450403896,-0.36689743,1.318281294,-0.92716266,0.363612359,0.325668149,0.217701165,-0.582064081,-0.532291934,0.943885495,0.45712006,0.987112708,0.741299904,-0.085963395,-0.609603635,0.143053985,-0.032458455,-0.61430902,-0.151053854,0.361270015,-1.049847659,-1.035523328,0.970819681,-0.032767798,1.063681128,0.286709403,1.028358361,0.885123266,-0.359562984,-0.355506347,-0.290926109,-0.336414727,-0.157002999,-0.057851803,-0.023881783,-0.412711831,0.26076446,1.039665367,0.377523058,0.796278978,0.681315315,-0.674545983,0.817496358,-0.441181626,-0.070381253,-0.216482486,0.484505748,-0.649142692,-0.108933003,-0.180164851,-0.152256721,0.350383883,-0.115163859,-0.352179352,1.194437151,0.450941674,0.576601807,0.94705492,0.07531391,0.394862031,-0.135919912,-0.327495518,0.034936634,-0.143797776,0.247997133,-0.940079846,0.753689114,-0.155221088,0.181194834,0.303674855
-0.187148136,0.002202792,1.366942933,0.865564291,0.267279701,-0.137255467,0.531036572,0.013197934,-1.004154064,-0.882105817,0.613739655,-0.215233023,-0.284817215,0.202689584,0.680829535,1.415259746,0.553589064,-0.564339141,-0.347966014,1.228143827,-0.60323246,0.34894865,0.425341574,-0.460669698,-0.390528017,-0.381440628,-0.055550996,-0.112604124,0.200260255,-0.183388863,-1.32685858,-0.398421481,-0.504760307,-0.293032623,-0.776270162,0.327748637,-0.481516514,0.491105605,0.107775931,-0.600560788,0.298578186,0.149521172,0.677210518,0.653268834,-0.36084643,-0.35901365,-0.85346076,-0.747361713,0.524214241,-0.119147853,0.158701211,0.311032592,-0.540323145,1.521796304,-0.940755194,0.699294652,0.954079159,1.397871438,-0.476249744,0.825954323,0.158105824,0.459736257,-0.403879622,0.180554453,-0.226715807,0.525613449,0.348044477,-0.649807513,0.657093277,0.570415035,1.720497728,0.020625101,-0.24272319,-0.446163561,0.238492394,-0.334320529,0.758116953,0.487809076,-0.49582831,0.210803285,-1.014640575,1.09593144,0.367525536,1.603951589,0.427927768,0.818923616,0.342228151,0.350058139,-0.775096819,0.196268553,0.566631633,-0.839935262,0.146626543,-0.046948607,-0.387704339,-0.100607379,0.667080379,0.469556325,0.0973285,-0.520834685,0.644209039,0.604435285,-0.596573513,-0.016640179,0.296847201,0.41166951,0.070259778,-0.089106924,-1.033042087,0.006394179,-0.418705701,0.172635703,-0.828999973,-0.340839208,0.386609955,-0.470840153,0.676320151,0.616036643,1.270734569,0.544303284,-0.827809398,-0.158464827,0.393948734,0.30707581,-0.825114664,0.503481809,-1.609369114,-0.401499565,-0.414296558
0.568903293,-0.341027618,0.86235618,0.243398565,0.210014848,0.717812529,-0.751676459,0.847359437,0.23097189,0.106832264,-0.904687252,0.623104605,-0.396038698,-0.900184063,0.736968558,0.444704306,0.990314539,-0.04147053,0.80683873,0.670388579,-0.44162746,-0.161253014,-0.070148532,1.101874541,0.904843543,0.584481417,0.133531816,0.014024381,0.433533865,-0.039144481,-0.924452447,-0.228487332,-0.106883513,1.672309785,0.454817641,-0.136282631,0.139204457,-0.005608234,0.322553455,-0.164034726,-0.654050657,-0.373318549,0.744092606,1.293357405,-0.205562349,0.628949535,-0.345154953,0.065515653,-0.785371963,0.956726923,-0.444072724,-0.399617094,-0.929607467,-0.519713729,-0.412048047,-1.147135057,-0.102841071,0.432662128,-0.137302292,0.330154121,0.359165112,-0.076324636,0.762465225,0.26797235,0.170959553,0.192967258,0.188536411,0.136711517,-0.878687133,0.053642797,-0.840208082,-0.017531687,-0.225755405,0.083896938,-0.449068425,-0.81774697,-0.502740892,-0.717102087,-0.121718747,-0.012640094,0.638191702,0.76488145,-0.693233705,1.261560675,-0.052601964,0.385909806,-0.285124797,-0.517479664,0.738742769,-0.18760077,-0.544118438,-0.155924689,-0.541735478,0.812381962,-0.285441427,0.865917731,1.27152188,-0.354861615,-0.191381704,-0.216056314,0.480629205,0.048430699,0.146444214,1.00405037,0.111568978,-0.581024616,-0.899957765,1.199551148,0.879271999,1.612546248,0.394233118,-0.250125243,-0.093682502,-0.01814659,0.490624924,0.248045923,0.351699662,0.865362355,0.500554214,-0.769429507,-0.373138298,0.233015128,-0.196089206,0.888384227,-0.167272258,0.736307094,-0.146629744,0.541181167,0.082305346
